case k ax ay az nod lp_f lp_v cnt
sleep_50deg_20s 1305 -32 10533 -12509 0 12546 10534 177
sleep_50deg_20s 1306 3 10567 -12493 0 12539 10538 178
sleep_50deg_20s 1307 73 10558 -12568 0 12542 10540 179
sleep_50deg_20s 1308 -52 10574 -12491 0 12535 10544 180
sleep_50deg_20s 1309 46 10525 -12530 0 12534 10541 181
sleep_50deg_20s 1310 -4 10533 -12501 0 12529 10540 182
sleep_50deg_20s 1311 65 10574 -12490 0 12524 10544 183
sleep_50deg_20s 1312 -43 10508 -12604 0 12534 10539 184
sleep_50deg_20s 1313 41 10511 -12607 0 12543 10535 185
sleep_50deg_20s 1314 50 10557 -12619 0 12552 10537 186
sleep_50deg_20s 1315 32 10469 -12535 0 12549 10528 187
sleep_50deg_20s 1316 -20 10470 -12595 0 12554 10520 188
sleep_50deg_20s 1317 46 10562 -12515 0 12549 10525 189
sleep_50deg_20s 1318 -164 10512 -12546 0 12548 10523 190
sleep_50deg_20s 1319 8 10552 -12568 0 12550 10526 191
sleep_50deg_20s 1320 -103 10563 -12512 0 12545 10530 192
sleep_50deg_20s 1321 9 10603 -12439 0 12531 10539 193
sleep_50deg_20s 1322 9 10455 -12649 0 12545 10528 194
sleep_50deg_20s 1323 27 10565 -12521 0 12542 10532 195
sleep_50deg_20s 1324 -8 10520 -12618 0 12551 10530 196
sleep_50deg_20s 1325 11 10528 -12488 0 12543 10529 197
sleep_50deg_20s 1326 19 10506 -12583 0 12548 10526 198
sleep_50deg_20s 1327 -9 10596 -12524 0 12545 10534 199
sleep_50deg_20s 1328 -9 10550 -12579 0 12549 10536 200
sleep_50deg_20s 1329 -38 10538 -12512 0 12544 10536 201
sleep_50deg_20s 1330 -9 10477 -12529 0 12542 10528 202
sleep_50deg_20s 1331 -119 10509 -12542 0 12542 10525 203
sleep_50deg_20s 1332 57 10560 -12636 0 12553 10529 204
sleep_50deg_20s 1333 -41 10582 -12539 0 12551 10535 205
sleep_50deg_20s 1334 -51 10506 -12541 0 12549 10531 206
sleep_50deg_20s 1335 -58 10590 -12503 0 12543 10538 207
sleep_50deg_20s 1336 -48 10563 -12521 0 12540 10541 208
sleep_50deg_20s 1337 11 10511 -12565 0 12543 10537 209
sleep_50deg_20s 1338 47 10424 -12544 0 12543 10522 210
sleep_50deg_20s 1339 34 10492 -12475 0 12534 10518 211
sleep_50deg_20s 1340 -4 10629 -12532 0 12533 10531 212
sleep_50deg_20s 1341 -44 10602 -12651 0 12547 10539 213
sleep_50deg_20s 1342 57 10509 -12504 0 12541 10535 214
sleep_50deg_20s 1343 -12 10439 -12557 0 12543 10523 215
sleep_50deg_20s 1344 -28 10597 -12548 0 12543 10532 216
sleep_50deg_20s 1345 73 10508 -12603 0 12550 10529 217
sleep_50deg_20s 1346 -62 10551 -12605 0 12556 10531 218
sleep_50deg_20s 1347 57 10475 -12442 0 12541 10524 219
sleep_50deg_20s 1348 135 10561 -12544 0 12541 10528 220
sleep_50deg_20s 1349 -28 10495 -12582 0 12546 10523 221
sleep_50deg_20s 1350 88 10602 -12504 0 12540 10532 222
sleep_50deg_20s 1351 17 10404 -12546 0 12540 10516 223
sleep_50deg_20s 1352 -30 10499 -12479 0 12532 10513 224
sleep_50deg_20s 1353 -8 10554 -12525 0 12531 10518 225
sleep_50deg_20s 1354 51 10522 -12518 0 12529 10518 226
sleep_50deg_20s 1355 27 10546 -12548 0 12531 10521 227
sleep_50deg_20s 1356 0 10480 -12463 0 12522 10515 228
sleep_50deg_20s 1357 42 10605 -12493 0 12518 10526 229
sleep_50deg_20s 1358 22 10489 -12553 0 12522 10521 230
sleep_50deg_20s 1359 32 10530 -12534 0 12523 10522 231
sleep_50deg_20s 1360 -39 10485 -12597 0 12532 10517 232
sleep_50deg_20s 1361 39 10506 -12646 0 12546 10515 233
sleep_50deg_20s 1362 -26 10528 -12580 0 12550 10516 234
sleep_50deg_20s 1363 -9 10451 -12516 0 12545 10507 235
sleep_50deg_20s 1364 -80 10560 -12547 0 12545 10513 236
sleep_50deg_20s 1365 -6 10559 -12536 0 12543 10518 237
sleep_50deg_20s 1366 -7 10452 -12523 0 12540 10509 238
sleep_50deg_20s 1367 -9 10547 -12575 0 12544 10513 239
sleep_50deg_20s 1368 -18 10445 -12624 0 12554 10504 240
sleep_50deg_20s 1369 -64 10498 -12554 0 12554 10503 241
sleep_50deg_20s 1370 41 10507 -12563 0 12555 10503 242
sleep_50deg_20s 1371 -5 10492 -12535 0 12552 10501 243
sleep_50deg_20s 1372 49 10533 -12644 0 12563 10505 244
sleep_50deg_20s 1373 36 10559 -12476 0 12552 10511 245
sleep_50deg_20s 1374 -69 10550 -12546 0 12551 10515 246
sleep_50deg_20s 1375 -8 10640 -12577 0 12554 10530 247
sleep_50deg_20s 1376 -86 10573 -12514 0 12549 10535 248
sleep_50deg_20s 1377 77 10531 -12584 0 12553 10534 249
sleep_50deg_20s 1378 -14 10445 -12507 0 12547 10522 250
sleep_50deg_20s 1379 18 10585 -12583 0 12551 10529 251
sleep_50deg_20s 1380 9 10599 -12625 0 12560 10537 252
sleep_50deg_20s 1381 -57 10470 -12592 0 12564 10528 253
sleep_50deg_20s 1382 -5 10459 -12588 0 12567 10519 254
sleep_50deg_20s 1383 -42 10608 -12488 0 12557 10530 255
sleep_50deg_20s 1384 46 10569 -12573 0 12559 10534 256
sleep_50deg_20s 1385 -57 10556 -12541 0 12556 10536 257
sleep_50deg_20s 1386 61 10443 -12399 0 12536 10524 258
sleep_50deg_20s 1387 72 10633 -12579 0 12541 10537 259
sleep_50deg_20s 1388 -43 10545 -12601 0 12548 10538 260
sleep_50deg_20s 1389 35 10557 -12588 0 12553 10540 261
sleep_50deg_20s 1390 4 10465 -12564 0 12554 10530 262
sleep_50deg_20s 1391 -62 10507 -12504 0 12547 10527 263
sleep_50deg_20s 1392 27 10446 -12545 0 12546 10516 264
sleep_50deg_20s 1393 -21 10564 -12601 0 12552 10522 265
sleep_50deg_20s 1394 12 10578 -12468 0 12541 10529 266
sleep_50deg_20s 1395 4 10516 -12519 0 12538 10527 267
sleep_50deg_20s 1396 -75 10616 -12545 0 12538 10538 268
sleep_50deg_20s 1397 -2 10552 -12587 0 12544 10539 269
sleep_50deg_20s 1398 -29 10577 -12588 0 12549 10543 270
sleep_50deg_20s 1399 -32 10498 -12508 0 12543 10537 271
sleep_50deg_20s 1400 20 10523 -12489 0 12536 10535 272
sleep_50deg_20s 1401 -42 10547 -12524 0 12534 10536 273
sleep_50deg_20s 1402 -55 10546 -12493 0 12528 10537 274
sleep_50deg_20s 1403 58 10590 -12664 0 12545 10543 275
sleep_50deg_20s 1404 51 10501 -12615 0 12553 10537 276
sleep_50deg_20s 1405 62 10592 -12577 0 12556 10543 277
sleep_50deg_20s 1406 2 10440 -12623 0 12564 10530 278
sleep_50deg_20s 1407 20 10514 -12551 0 12562 10528 279
sleep_50deg_20s 1408 -20 10553 -12535 0 12558 10531 280
sleep_50deg_20s 1409 -28 10494 -12509 0 12551 10526 281
sleep_50deg_20s 1410 67 10583 -12542 0 12549 10533 282
sleep_50deg_20s 1411 -11 10491 -12598 0 12555 10527 283
sleep_50deg_20s 1412 17 10447 -12570 0 12556 10517 284
sleep_50deg_20s 1413 49 10540 -12500 0 12549 10519 285
sleep_50deg_20s 1414 -27 10476 -12489 0 12541 10513 286
sleep_50deg_20s 1415 -49 10609 -12568 0 12544 10525 287
sleep_50deg_20s 1416 6 10480 -12576 0 12548 10519 288
sleep_50deg_20s 1417 119 10537 -12623 0 12557 10521 289
sleep_50deg_20s 1418 -6 10514 -12540 0 12554 10520 290
sleep_50deg_20s 1419 -53 10513 -12494 0 12546 10519 291
sleep_50deg_20s 1420 12 10546 -12571 0 12549 10522 292
sleep_50deg_20s 1421 91 10526 -12504 0 12543 10522 293
sleep_50deg_20s 1422 -63 10594 -12529 0 12541 10531 294
sleep_50deg_20s 1423 -54 10478 -12606 0 12549 10524 295
sleep_50deg_20s 1424 -49 10590 -12466 0 12538 10532 296
sleep_50deg_20s 1425 -35 10505 -12580 0 12543 10528 297
sleep_50deg_20s 1426 -89 10586 -12611 0 12551 10535 298
sleep_50deg_20s 1427 21 10544 -12575 0 12554 10536 299
sleep_50deg_20s 1428 15 10510 -12585 0 12557 10532 300
sleep_50deg_20s 1429 -25 10563 -12648 0 12568 10535 301
sleep_50deg_20s 1430 44 10557 -12470 0 12555 10537 302
sleep_50deg_20s 1431 44 10547 -12534 0 12552 10538 303
sleep_50deg_20s 1432 22 10493 -12654 0 12564 10532 304
sleep_50deg_20s 1433 16 10447 -12566 0 12564 10521 305
sleep_50deg_20s 1434 50 10512 -12536 0 12560 10519 306
sleep_50deg_20s 1435 -85 10581 -12491 0 12551 10526 307
sleep_50deg_20s 1436 -79 10585 -12559 0 12552 10533 308
sleep_50deg_20s 1437 19 10523 -12513 0 12547 10531 309
sleep_50deg_20s 1438 41 10577 -12536 0 12545 10536 310
sleep_50deg_20s 1439 -25 10545 -12510 0 12540 10537 311
sleep_50deg_20s 1440 4 10447 -12616 0 12549 10525 312
sleep_50deg_20s 1441 25 10530 -12447 0 12536 10525 313
sleep_50deg_20s 1442 62 10538 -12515 0 12533 10526 314
sleep_50deg_20s 1443 -47 10527 -12442 0 12521 10526 315
sleep_50deg_20s 1444 -92 10540 -12619 0 12533 10527 316
sleep_50deg_20s 1445 13 10440 -12478 0 12526 10516 317
sleep_50deg_20s 1446 -41 10572 -12513 0 12524 10523 318
sleep_50deg_20s 1447 -19 10493 -12540 0 12526 10519 319
sleep_50deg_20s 1448 66 10541 -12509 0 12523 10521 320
sleep_50deg_20s 1449 -2 10501 -12569 0 12528 10518 321
sleep_50deg_20s 1450 -3 10552 -12594 0 12536 10522 322
sleep_50deg_20s 1451 -25 10597 -12553 0 12538 10531 323
sleep_50deg_20s 1452 34 10581 -12516 0 12535 10537 324
sleep_50deg_20s 1453 53 10535 -12567 0 12539 10536 325
sleep_50deg_20s 1454 1 10564 -12574 0 12543 10539 326
sleep_50deg_20s 1455 -142 10494 -12571 0 12546 10533 327
sleep_50deg_20s 1456 11 10499 -12459 0 12535 10528 328
sleep_50deg_20s 1457 22 10582 -12514 0 12532 10534 329
sleep_50deg_20s 1458 62 10516 -12500 0 12528 10531 330
sleep_50deg_20s 1459 56 10494 -12641 0 12542 10526 331
sleep_50deg_20s 1460 -74 10540 -12528 0 12540 10527 332
sleep_50deg_20s 1461 32 10543 -12561 0 12542 10529 333
sleep_50deg_20s 1462 -4 10510 -12539 0 12541 10526 334
sleep_50deg_20s 1463 -19 10539 -12574 0 12545 10527 335
sleep_50deg_20s 1464 33 10497 -12579 0 12549 10523 336
sleep_50deg_20s 1465 -9 10558 -12529 0 12546 10527 337
sleep_50deg_20s 1466 -46 10539 -12609 0 12553 10528 338
sleep_50deg_20s 1467 -81 10562 -12519 0 12548 10532 339
sleep_50deg_20s 1468 16 10503 -12545 0 12547 10528 340
sleep_50deg_20s 1469 -47 10588 -12618 0 12555 10535 341
sleep_50deg_20s 1470 93 10537 -12553 0 12554 10535 342
sleep_50deg_20s 1471 -73 10490 -12573 0 12556 10529 343
sleep_50deg_20s 1472 -12 10561 -12559 0 12556 10533 344
sleep_50deg_20s 1473 -55 10543 -12578 0 12558 10534 345
sleep_50deg_20s 1474 -49 10484 -12645 0 12568 10527 346
sleep_50deg_20s 1475 35 10480 -12611 0 12573 10521 347
sleep_50deg_20s 1476 -6 10617 -12546 0 12569 10533 348
sleep_50deg_20s 1477 46 10555 -12523 0 12563 10535 349
sleep_50deg_20s 1478 -67 10449 -12569 0 12563 10524 350
sleep_50deg_20s 1479 -15 10535 -12518 0 12557 10525 351
sleep_50deg_20s 1480 -43 10458 -12611 0 12563 10516 352
sleep_50deg_20s 1481 -7 10591 -12584 0 12565 10525 353
sleep_50deg_20s 1482 27 10558 -12627 0 12572 10529 354
sleep_50deg_20s 1483 -20 10482 -12516 0 12565 10523 355
sleep_50deg_20s 1484 -12 10530 -12551 0 12563 10523 356
sleep_50deg_20s 1485 44 10523 -12563 0 12563 10523 357
sleep_50deg_20s 1486 15 10580 -12561 0 12562 10530 358
sleep_50deg_20s 1487 98 10503 -12506 0 12555 10526 359
sleep_50deg_20s 1488 6 10518 -12590 0 12559 10525 360
sleep_50deg_20s 1489 36 10519 -12480 0 12549 10524 361
sleep_50deg_20s 1490 -41 10523 -12598 0 12555 10523 362
sleep_50deg_20s 1491 -6 10582 -12547 0 12554 10530 363
sleep_50deg_20s 1492 -15 10564 -12520 0 12549 10534 364
sleep_50deg_20s 1493 8 10561 -12591 0 12554 10537 365
sleep_50deg_20s 1494 -23 10512 -12460 0 12542 10533 366
sleep_50deg_20s 1495 11 10497 -12596 0 12548 10528 367
sleep_50deg_20s 1496 23 10461 -12547 0 12547 10519 368
sleep_50deg_20s 1497 -6 10552 -12579 0 12551 10523 369
sleep_50deg_20s 1498 2 10545 -12550 0 12550 10525 370
sleep_50deg_20s 1499 -22 10579 -12447 0 12537 10531 371
sleep_50deg_20s 1500 10 10530 -12590 0 12543 10530 372
sleep_50deg_20s 1501 -32 10516 -12618 0 12552 10528 373
sleep_50deg_20s 1502 36 10558 -12475 0 12542 10531 374
sleep_50deg_20s 1503 55 10572 -12650 0 12555 10536 375
sleep_50deg_20s 1504 14 10468 -12572 0 12557 10527 376
sleep_50deg_20s 1505 -28 10476 -12626 0 12565 10520 377
sleep_50deg_20s 1506 35 10544 -12621 0 12572 10523 378
sleep_50deg_20s 1507 -21 10476 -12509 0 12564 10517 379
sleep_50deg_20s 1508 101 10508 -12636 0 12573 10515 380
sleep_50deg_20s 1509 -35 10539 -12556 0 12570 10518 381
sleep_50deg_20s 1510 -43 10570 -12448 0 12554 10524 382
sleep_50deg_20s 1511 -59 10535 -12575 0 12556 10525 383
sleep_50deg_20s 1512 -75 10571 -12585 0 12559 10530 384
sleep_50deg_20s 1513 30 10531 -12539 0 12556 10530 385
sleep_50deg_20s 1514 57 10486 -12537 0 12553 10524 386
sleep_50deg_20s 1515 -7 10540 -12525 0 12549 10526 387
sleep_50deg_20s 1516 11 10523 -12563 0 12550 10525 388
sleep_50deg_20s 1517 16 10549 -12528 0 12547 10528 389
sleep_50deg_20s 1518 -47 10469 -12564 0 12549 10520 390
sleep_50deg_20s 1519 8 10545 -12602 0 12555 10523 391
sleep_50deg_20s 1520 45 10510 -12608 0 12561 10521 392
sleep_50deg_20s 1521 38 10531 -12553 0 12560 10522 393
sleep_50deg_20s 1522 -7 10654 -12575 0 12561 10538 394
sleep_50deg_20s 1523 0 10510 -12539 0 12558 10534 395
sleep_50deg_20s 1524 -97 10486 -12426 0 12541 10528 396
sleep_50deg_20s 1525 -75 10542 -12565 0 12544 10529 397
sleep_50deg_20s 1526 -63 10518 -12519 0 12540 10527 398
sleep_50deg_20s 1527 52 10517 -12579 0 12544 10525 399
sleep_50deg_20s 1528 12 10524 -12499 0 12538 10524 400
sleep_50deg_20s 1529 74 10512 -12605 0 12546 10522 401
sleep_50deg_20s 1530 -3 10519 -12525 0 12543 10521 402
sleep_50deg_20s 1531 -16 10518 -12547 0 12543 10520 403
sleep_50deg_20s 1532 -48 10509 -12547 0 12543 10518 404
sleep_50deg_20s 1533 62 10601 -12581 0 12547 10528 405
sleep_50deg_20s 1534 12 10449 -12570 0 12549 10518 406
sleep_50deg_20s 1535 23 10512 -12612 0 12556 10517 407
sleep_50deg_20s 1536 -36 10495 -12640 0 12566 10514 408
sleep_50deg_20s 1537 -1 10561 -12568 0 12566 10519 409
sleep_50deg_20s 1538 -46 10490 -12552 0 12564 10515 410
sleep_50deg_20s 1539 -22 10563 -12583 0 12566 10521 411
sleep_50deg_20s 1540 -58 10565 -12568 0 12566 10526 412
sleep_50deg_20s 1541 -34 10442 -12520 0 12560 10515 413
sleep_50deg_20s 1542 21 10581 -12562 0 12560 10523 414
sleep_50deg_20s 1543 60 10696 -12578 0 12562 10544 415
sleep_50deg_20s 1544 51 10491 -12604 0 12567 10537 416
sleep_50deg_20s 1545 -76 10475 -12569 0 12567 10529 417
sleep_50deg_20s 1546 56 10367 -12548 0 12564 10508 418
sleep_50deg_20s 1547 -24 10536 -12581 0 12566 10511 419
sleep_50deg_20s 1548 -52 10559 -12496 0 12557 10517 420
sleep_50deg_20s 1549 37 10533 -12501 0 12550 10519 421
sleep_50deg_20s 1550 81 10468 -12557 0 12550 10512 422
sleep_50deg_20s 1551 74 10560 -12502 0 12544 10518 423
sleep_50deg_20s 1552 70 10514 -12484 0 12536 10517 424
sleep_50deg_20s 1553 15 10511 -12609 0 12545 10516 425
sleep_50deg_20s 1554 -20 10622 -12576 0 12548 10529 426
sleep_50deg_20s 1555 1 10495 -12585 0 12552 10524 427
sleep_50deg_20s 1556 14 10510 -12541 0 12550 10522 428
sleep_50deg_20s 1557 39 10533 -12546 0 12549 10523 429
sleep_50deg_20s 1558 2 10597 -12486 0 12541 10532 430
sleep_50deg_20s 1559 -33 10620 -12499 0 12535 10543 431
sleep_50deg_20s 1560 16 10587 -12592 0 12542 10548 432
sleep_50deg_20s 1561 -23 10503 -12626 0 12552 10542 433
sleep_50deg_20s 1562 -25 10567 -12655 0 12564 10545 434
sleep_50deg_20s 1563 -42 10584 -12567 0 12564 10549 435
sleep_50deg_20s 1564 18 10538 -12570 0 12564 10547 436
sleep_50deg_20s 1565 -16 10499 -12663 0 12576 10541 437
sleep_50deg_20s 1566 72 10494 -12547 0 12572 10535 438
sleep_50deg_20s 1567 -2 10500 -12494 0 12562 10530 439
sleep_50deg_20s 1568 -10 10585 -12537 0 12558 10536 440
sleep_50deg_20s 1569 7 10537 -12550 0 12557 10536 441
sleep_50deg_20s 1570 92 10652 -12613 0 12564 10550 442
sleep_50deg_20s 1571 -42 10489 -12436 0 12548 10542 443
sleep_50deg_20s 1572 -16 10526 -12517 0 12544 10540 444
sleep_50deg_20s 1573 -5 10459 -12470 0 12534 10529 445
sleep_50deg_20s 1574 -41 10439 -12555 0 12536 10517 446
sleep_50deg_20s 1575 43 10470 -12589 0 12542 10511 447
sleep_50deg_20s 1576 79 10501 -12598 0 12549 10509 448
sleep_50deg_20s 1577 -75 10575 -12515 0 12544 10517 449
sleep_50deg_20s 1578 15 10520 -12613 0 12552 10517 450
sleep_50deg_20s 1579 60 10520 -12555 0 12552 10517 451
sleep_50deg_20s 1580 -83 10481 -12478 0 12542 10512 452
sleep_50deg_20s 1581 0 10524 -12531 0 12540 10513 453
sleep_50deg_20s 1582 56 10527 -12594 0 12546 10514 454
sleep_50deg_20s 1583 -13 10554 -12539 0 12545 10519 455
sleep_50deg_20s 1584 53 10414 -12572 0 12548 10505 456
sleep_50deg_20s 1585 79 10610 -12582 0 12552 10518 457
sleep_50deg_20s 1586 -22 10533 -12529 0 12549 10519 458
sleep_50deg_20s 1587 74 10551 -12559 0 12550 10523 459
sleep_50deg_20s 1588 3 10525 -12554 0 12550 10523 460
sleep_50deg_20s 1589 -12 10482 -12509 0 12544 10517 461
sleep_50deg_20s 1590 -28 10504 -12505 0 12539 10515 462
sleep_50deg_20s 1591 -7 10501 -12500 0 12534 10513 463
sleep_50deg_20s 1592 3 10563 -12555 0 12536 10519 464
sleep_50deg_20s 1593 -50 10556 -12564 0 12539 10523 465
sleep_50deg_20s 1594 78 10502 -12406 0 12522 10520 466
sleep_50deg_20s 1595 -55 10522 -12496 0 12518 10520 467
sleep_50deg_20s 1596 4 10456 -12600 0 12528 10512 468
sleep_50deg_20s 1597 -32 10590 -12497 0 12524 10521 469
sleep_50deg_20s 1598 -24 10490 -12517 0 12523 10517 470
sleep_50deg_20s 1599 -47 10588 -12610 0 12533 10525 471
sleep_50deg_20s 1600 59 10584 -12590 0 12540 10532 472
sleep_50deg_20s 1601 1 10468 -12493 0 12534 10524 473
sleep_50deg_20s 1602 19 10581 -12479 0 12527 10531 474
sleep_50deg_20s 1603 14 10565 -12523 0 12526 10535 475
sleep_50deg_20s 1604 -6 10585 -12563 0 12530 10541 476
sleep_50deg_20s 1605 61 10516 -12619 0 12541 10537 477
sleep_50deg_20s 1606 -89 10479 -12561 0 12543 10529 478
sleep_50deg_20s 1607 47 10534 -12605 0 12550 10529 479
sleep_50deg_20s 1608 -21 10585 -12633 0 12560 10536 480
sleep_50deg_20s 1609 15 10536 -12535 0 12556 10536 481
sleep_50deg_20s 1610 48 10510 -12612 0 12563 10532 482
sleep_50deg_20s 1611 -66 10536 -12448 0 12548 10532 483
sleep_50deg_20s 1612 49 10534 -12552 0 12548 10532 484
sleep_50deg_20s 1613 -2 10590 -12526 0 12545 10539 485
sleep_50deg_20s 1614 -10 10530 -12562 0 12547 10537 486
sleep_50deg_20s 1615 127 10539 -12588 0 12552 10537 487
sleep_50deg_20s 1616 -20 10412 -12535 0 12549 10521 488
sleep_50deg_20s 1617 -16 10485 -12606 0 12556 10516 489
sleep_50deg_20s 1618 13 10517 -12615 0 12563 10516 490
sleep_50deg_20s 1619 -21 10480 -12497 0 12554 10511 491
sleep_50deg_20s 1620 85 10558 -12543 0 12552 10516 492
sleep_50deg_20s 1621 -160 10560 -12561 0 12553 10521 493
sleep_50deg_20s 1622 -52 10499 -12605 0 12559 10518 494
sleep_50deg_20s 1623 63 10544 -12483 0 12549 10521 495
sleep_50deg_20s 1624 -48 10580 -12583 0 12553 10528 496
sleep_50deg_20s 1625 14 10481 -12478 0 12543 10522 497
sleep_50deg_20s 1626 -19 10527 -12536 0 12542 10522 498
sleep_50deg_20s 1627 66 10460 -12525 0 12539 10514 499
sleep_50deg_20s 1628 -31 10456 -12655 0 12553 10506 500
sleep_50deg_20s 1629 -8 10547 -12511 0 12547 10511 501
sleep_50deg_20s 1630 88 10570 -12506 0 12541 10518 502
sleep_50deg_20s 1631 -38 10491 -12487 0 12534 10514 503
sleep_50deg_20s 1632 -56 10530 -12610 0 12543 10516 504
sleep_50deg_20s 1633 -59 10487 -12517 0 12539 10512 505
sleep_50deg_20s 1634 -49 10483 -12476 0 12531 10508 506
sleep_50deg_20s 1635 42 10565 -12585 0 12537 10515 507
sleep_50deg_20s 1636 -101 10675 -12508 0 12533 10535 508
sleep_50deg_20s 1637 -25 10515 -12498 0 12528 10532 509
sleep_50deg_20s 1638 60 10543 -12518 0 12526 10533 510
sleep_50deg_20s 1639 -40 10489 -12629 0 12538 10527 511
sleep_50deg_20s 1640 71 10521 -12594 0 12545 10526 512
sleep_50deg_20s 1641 -51 10514 -12565 0 12547 10524 513
sleep_50deg_20s 1642 -2 10512 -12491 0 12540 10522 514
sleep_50deg_20s 1643 19 10621 -12622 0 12550 10534 515
sleep_50deg_20s 1644 106 10573 -12552 0 12550 10538 516
sleep_50deg_20s 1645 -3 10445 -12583 0 12554 10526 517
sleep_50deg_20s 1646 -16 10502 -12517 0 12549 10523 518
sleep_50deg_20s 1647 39 10575 -12511 0 12544 10529 519
sleep_50deg_20s 1648 77 10461 -12501 0 12538 10520 520
sleep_50deg_20s 1649 -18 10556 -12482 0 12531 10524 521
sleep_50deg_20s 1650 -45 10504 -12625 0 12542 10521 522
sleep_50deg_20s 1651 -43 10506 -12463 0 12532 10519 523
sleep_50deg_20s 1652 17 10674 -12518 0 12530 10538 524
sleep_50deg_20s 1653 -61 10603 -12638 0 12543 10546 525
sleep_50deg_20s 1654 3 10514 -12572 0 12546 10542 526
sleep_50deg_20s 1655 73 10666 -12532 0 12544 10557 527
sleep_50deg_20s 1656 -46 10509 -12658 0 12558 10551 528
sleep_50deg_20s 1657 -5 10474 -12618 0 12565 10541 529
sleep_50deg_20s 1658 37 10464 -12580 0 12566 10531 530
sleep_50deg_20s 1659 -19 10492 -12511 0 12559 10526 531
sleep_50deg_20s 1660 -44 10472 -12571 0 12560 10519 532
sleep_50deg_20s 1661 21 10549 -12556 0 12559 10522 533
sleep_50deg_20s 1662 12 10534 -12568 0 12560 10523 534
sleep_50deg_20s 1663 -71 10562 -12455 0 12546 10527 535
sleep_50deg_20s 1664 63 10556 -12473 0 12536 10530 536
sleep_50deg_20s 1665 -52 10516 -12512 0 12533 10528 537
sleep_50deg_20s 1666 -23 10510 -12506 0 12529 10525 538
sleep_50deg_20s 1667 -29 10483 -12544 0 12530 10519 539
sleep_50deg_20s 1668 22 10551 -12545 0 12531 10523 540
sleep_50deg_20s 1669 6 10474 -12611 0 12541 10516 541
sleep_50deg_20s 1670 31 10505 -12446 0 12529 10514 542
sleep_50deg_20s 1671 16 10526 -12552 0 12531 10515 543
sleep_50deg_20s 1672 183 10496 -12569 0 12535 10512 544
sleep_50deg_20s 1673 35 10525 -12488 0 12529 10513 545
sleep_50deg_20s 1674 -22 10527 -12574 0 12534 10514 546
sleep_50deg_20s 1675 25 10475 -12554 0 12536 10509 547
sleep_50deg_20s 1676 -8 10513 -12511 0 12532 10509 548
sleep_50deg_20s 1677 46 10559 -12529 0 12531 10515 549
sleep_50deg_20s 1678 15 10496 -12555 1 12534 10512 50
sleep_50deg_20s 1679 -21 10534 -12568 0 12538 10514 51
sleep_50deg_20s 1680 50 10576 -12603 0 12546 10521 52
sleep_50deg_20s 1681 -85 10507 -12550 0 12546 10519 53
sleep_50deg_20s 1682 12 10506 -12619 0 12555 10517 54
sleep_50deg_20s 1683 28 10581 -12556 0 12555 10525 55
sleep_50deg_20s 1684 -55 10553 -12501 0 12548 10528 56
sleep_50deg_20s 1685 -11 10562 -12558 0 12549 10532 57
sleep_50deg_20s 1686 -13 10505 -12591 0 12554 10528 58
sleep_50deg_20s 1687 1 10563 -12519 0 12549 10532 59
sleep_50deg_20s 1688 -57 10525 -12524 0 12545 10531 60
sleep_50deg_20s 1689 -11 10554 -12580 0 12549 10533 61
sleep_50deg_20s 1690 -43 10520 -12444 0 12535 10531 62
sleep_50deg_20s 1691 -12 10448 -12509 0 12531 10520 63
sleep_50deg_20s 1692 -9 10632 -12472 0 12523 10534 64
sleep_50deg_20s 1693 33 10467 -12644 0 12538 10525 65
sleep_50deg_20s 1694 34 10501 -12568 0 12541 10522 66
sleep_50deg_20s 1695 -32 10521 -12551 0 12542 10521 67
sleep_50deg_20s 1696 66 10463 -12555 0 12543 10513 68
sleep_50deg_20s 1697 70 10536 -12474 0 12534 10515 69
sleep_50deg_20s 1698 -43 10504 -12637 0 12546 10513 70
sleep_50deg_20s 1699 3 10571 -12529 0 12543 10520 71
sleep_50deg_20s 1700 -68 10478 -12506 0 12538 10514 72
